,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
504_KF030396.1,60109,KF030396.1,974,18-MAY-2015,Boletus pallidus,"location: [0:974]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['rpb1'],['Germany: Bavaria'],False,Boletus,pallidus
505_KU852208.1,48590,KU852208.1,1111,30-NOV-2017,Suillus tridentinus,"location: [0:1111]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['Germany: West Germany'],False,Suillus,tridentinus
506_KU852205.1,48589,KU852205.1,931,30-NOV-2017,Suillus tomentosus,"location: [0:931]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['USA: Vally Co., Idaho']",False,Suillus,tomentosus
507_KU852203.1,48587,KU852203.1,727,30-NOV-2017,Suillus subaureus,"location: [0:727]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['USA'],False,Suillus,subaureus
508_KU852224.1,48585,KU852224.1,1112,30-NOV-2017,Suillus spectabilis,"location: [0:1112]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"[""China: Xin Lin Yuan Lin Yuan park, Daxing'anling, Heilongjiang province""]",False,Suillus,spectabilis
509_KU852258.1,48584,KU852258.1,1003,30-NOV-2017,Suillus sibiricus,"location: [0:1003]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['China: Heilongjiang, Harbin, Mulan Co., Dagui Zhen']",False,Suillus,sibiricus
510_KU852196.1,48582,KU852196.1,641,30-NOV-2017,Suillus pungens,"location: [0:641]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['USA: Strawberry Canyon, Alameda Co., CA']",False,Suillus,pungens
511_KU852192.1,48580,KU852192.1,680,30-NOV-2017,Suillus pseudobrevipes,"location: [0:680]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['USA: Yosemite National Park, Tuolumne Co., CA']",False,Suillus,pseudobrevipes
512_KU852189.1,48579,KU852189.1,700,30-NOV-2017,Suillus placidus,"location: [0:700]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['USA: 4.5 miles north of ashburnham, Worcester, Massachusetts']",False,Suillus,placidus
515_MH890587.1,48574,MH890587.1,721,23-MAR-2019,Suillus lakei,"location: [0:721]
authors: Mujic,A.B., Zheng,N., Kim,K., Spatafora,J.W., Castellano,M.A. and Smith,M.E.
title: The Cedrus-associated truffle Trappeindia himalayensis is a morphologically unique and phylogenetically divergent species of Rhizopogon
journal: Mycologia, 1-10 (2019) In press
medline id: 
pubmed id: 30753119
comment: Publication Status: Available-Online prior to print
",['RPB1'],['Argentina'],False,Suillus,lakei
516_KU852235.1,48573,KU852235.1,832,03-JUL-2017,Suillus intermedius,"location: [0:832]
authors: Zhang,R., Mueller,G.M., Shi,X.F. and Liu,P.G.
title: Two new species in the Suillus spraguei complex from China
journal: Mycologia 109 (2), 296-307 (2017)
medline id: 
pubmed id: 28463625
comment: 
",['rpb1'],"['USA: cherokke national forest, Bald River Falls, Monroe Co., TENN']",False,Suillus,intermedius
517_KU852216.1,48572,KU852216.1,641,30-NOV-2017,Suillus grisellus,"location: [0:641]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['USA: Michigan'],False,Suillus,grisellus
519_KU852273.1,48566,KU852273.1,916,30-NOV-2017,Suillus caerulescens,"location: [0:916]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['USA: Randall Trailhead, Marin co., CA']",False,Suillus,caerulescens
520_KU852270.1,48565,KU852270.1,695,30-NOV-2017,Suillus brevipes,"location: [0:695]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['Canada: Miette Hot Springs, Jasper Park County, Alberta']",False,Suillus,brevipes
522_KU852269.1,48563,KU852269.1,823,30-NOV-2017,Suillus bovinus,"location: [0:823]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"['United Kingdom: Esher, Oxshott Heath, urrey, England']",False,Suillus,bovinus
523_KU852263.1,48562,KU852263.1,906,30-NOV-2017,Suillus asiaticus,"location: [0:906]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],"[""China: Huar Road, Huzhong Zhen, Daxing'anling Prefecture, Heilongjiang province""]",False,Suillus,asiaticus
526_KC215226.1,36058,KC215226.1,753,04-DEC-2017,Xerocomus badius,"location: [0:753]
authors: Zhu,X.-T., Li,Y.-C., Wu,G., Feng,B., Zhao,K., Gelardi,M., Kost,G.W. and Yang,Z.L.
title: The genus Imleria (Boletaceae) in East Asia
journal: Phytotaxa 191 (1), 81-98 (2014)
medline id: 
pubmed id: 
comment: 
",['RPB1'],['Germany'],False,Xerocomus,badius
527_HQ161817.1,36056,HQ161817.1,781,17-NOV-2016,Boletus edulis,"location: [0:781]
authors: Dentinger,B.T., Ammirati,J.F., Both,E.E., Desjardin,D.E., Halling,R.E., Henkel,T.W., Moreau,P.A., Nagasawa,E., Soytong,K., Taylor,A.F., Watling,R., Moncalvo,J.M. and McLaughlin,D.J.
title: Molecular phylogenetics of porcini mushrooms (Boletus section Boletus)
journal: Mol. Phylogenet. Evol. 57 (3), 1276-1292 (2010)
medline id: 
pubmed id: 20970511
comment: 
",['rpb1'],['USA'],False,Boletus,edulis
528_MH890588.1,5384,MH890588.1,681,23-MAR-2019,Suillus luteus,"location: [0:681]
authors: Mujic,A.B., Zheng,N., Kim,K., Spatafora,J.W., Castellano,M.A. and Smith,M.E.
title: The Cedrus-associated truffle Trappeindia himalayensis is a morphologically unique and phylogenetically divergent species of Rhizopogon
journal: Mycologia, 1-10 (2019) In press
medline id: 
pubmed id: 30753119
comment: Publication Status: Available-Online prior to print
",['RPB1'],['Argentina'],False,Suillus,luteus
529_KU852202.1,5383,KU852202.1,1029,03-JUL-2017,Suillus spraguei,"location: [0:1029]
authors: Zhang,R., Mueller,G.M., Shi,X.F. and Liu,P.G.
title: Two new species in the Suillus spraguei complex from China
journal: Mycologia 109 (2), 296-307 (2017)
medline id: 
pubmed id: 28463625
comment: 
",['rpb1'],"['USA: Tennessee, Sevier County']",False,Suillus,spraguei
530_KU852245.1,5382,KU852245.1,705,30-NOV-2017,Suillus grevillei,"location: [0:705]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['USA: Michigan'],False,Suillus,grevillei
532_KU852276.1,5380,KU852276.1,775,30-NOV-2017,Suillus cavipes,"location: [0:775]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['USA: Southern Michigan'],False,Suillus,cavipes
534_KX441997.1,1745197,KX441997.1,1094,31-DEC-2018,Russula sp.,"location: [0:1094]
authors: Li,G.J., Sanchez-Ramirez,S., Wen,H.A. and Zhao,R.L.
title: Muti-locus phylogeny and divergence time analyses unveil the endemism and diversity of Russula from China
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb1'],['China'],True,Russula,sp.
535_KF211313.1,5341,KF211313.1,1100,31-DEC-2014,Agaricus bisporus,"location: [0:1100]
authors: Garnica,S., Riess,K., Setaro,S., Bauer,R. and Oberwinkler,F.
title: Divergence times, lineage diversification and ecological specialization in the evolution of Sebacinales
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB1'],,True,Agaricus,bisporus
536_KF211315.1,5217,KF211315.1,702,31-DEC-2014,Tremella mesenterica,"location: [0:702]
authors: Garnica,S., Riess,K., Setaro,S., Bauer,R. and Oberwinkler,F.
title: Divergence times, lineage diversification and ecological specialization in the evolution of Sebacinales
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB1'],,True,Tremella,mesenterica
