,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
416_KU852364.1,48579,KU852364.1,784,30-NOV-2017,Suillus placidus,"location: [0:784]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: 4.5 miles north of ashburnham, Worcester, Massachusetts']",False,Suillus,placidus
417_KU852371.1,48578,KU852371.1,753,30-NOV-2017,Suillus paluster,"location: [0:753]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"[""China: Dabai Mt., Daxing'anling, Heilongjiang province""]",False,Suillus,paluster
418_KU852372.1,48577,KU852372.1,793,30-NOV-2017,Suillus ochraceoroseus,"location: [0:793]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA: Washington'],False,Suillus,ochraceoroseus
419_MH890577.1,48574,MH890577.1,721,23-MAR-2019,Suillus lakei,"location: [0:721]
authors: Mujic,A.B., Zheng,N., Kim,K., Spatafora,J.W., Castellano,M.A. and Smith,M.E.
title: The Cedrus-associated truffle Trappeindia himalayensis is a morphologically unique and phylogenetically divergent species of Rhizopogon
journal: Mycologia, 1-10 (2019) In press
medline id: 
pubmed id: 30753119
comment: Publication Status: Available-Online prior to print
",['RPB2'],['Argentina'],False,Suillus,lakei
420_KU852347.1,48573,KU852347.1,721,30-NOV-2017,Suillus intermedius,"location: [0:721]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: cherokke national forest, Bald River Falls, Monroe Co., TENN']",False,Suillus,intermedius
421_KU852329.1,48572,KU852329.1,787,30-NOV-2017,Suillus grisellus,"location: [0:787]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA: Michigan'],False,Suillus,grisellus
422_KU852301.1,48570,KU852301.1,779,30-NOV-2017,Suillus glandulosipes,"location: [0:779]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"[""USA: Bean's orchard, Mendocino Co., CA""]",False,Suillus,glandulosipes
423_KU852375.1,48566,KU852375.1,777,30-NOV-2017,Suillus caerulescens,"location: [0:777]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: Knowland Park, CA']",False,Suillus,caerulescens
424_KU852302.1,48565,KU852302.1,786,30-NOV-2017,Suillus brevipes,"location: [0:786]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['Canada: Miette Hot Springs, Jasper Park County, Alberta']",False,Suillus,brevipes
426_KU852336.1,48563,KU852336.1,784,30-NOV-2017,Suillus bovinus,"location: [0:784]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['United Kingdom: Esher, Oxshott Heath, urrey, England']",False,Suillus,bovinus
427_KU852369.1,48562,KU852369.1,763,30-NOV-2017,Suillus asiaticus,"location: [0:763]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['China: Tang Wang He National Park, Yichun City, Heilongjiang province']",False,Suillus,asiaticus
429_FJ536650.1,37468,FJ536650.1,788,23-MAY-2012,Pisolithus tinctorius,"location: [0:788]
authors: Wilson,A.W., Binder,M. and Hibbett,D.S.
title: Diversity and evolution of ectomycorrhizal host associations in the Sclerodermatineae (Boletales, Basidiomycota)
journal: New Phytol. 194 (4), 1079-1095 (2012)
medline id: 
pubmed id: 22471405
comment: 
",['RPB2'],,False,Pisolithus,tinctorius
430_MK766304.1,36058,MK766304.1,770,18-DEC-2019,Xerocomus badius,"location: [0:770]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: New York'],False,Xerocomus,badius
431_MG212618.1,36056,MG212618.1,767,02-MAY-2019,Boletus edulis,"location: [0:767]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Boletus,edulis
432_KU852308.1,5384,KU852308.1,652,30-NOV-2017,Suillus luteus,"location: [0:652]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Suillus,luteus
433_KU852357.1,5383,KU852357.1,791,30-NOV-2017,Suillus spraguei,"location: [0:791]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: Tennessee, Sevier County']",False,Suillus,spraguei
434_KU852319.1,5382,KU852319.1,602,30-NOV-2017,Suillus grevillei,"location: [0:602]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['United Kingdom: Gwydyr Forest, Snowdonia Nat. Park, Mountainous scenery, villages & trails']",False,Suillus,grevillei
435_KU852317.1,5381,KU852317.1,747,30-NOV-2017,Suillus sinuspaulianus,"location: [0:747]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Canada: Quebec'],False,Suillus,sinuspaulianus
436_KU852368.1,5380,KU852368.1,795,30-NOV-2017,Suillus cavipes,"location: [0:795]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA: Southern Michigan'],False,Suillus,cavipes
437_MH580824.1,5374,MH580824.1,765,25-MAR-2019,Phylloporus rhodoxanthus,"location: [0:765]
authors: Chuankid,B., Vadthanarat,S., Hyde,K.D., Thongklang,N., Zhao,R., Lumyong,S. and Raspe,O.
title: Three new Phylloporus species from China and Thailand
journal: Mycol. Prog. (2019) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Austria'],False,Phylloporus,rhodoxanthus
438_MH911624.1,1745197,MH911624.1,566,31-OCT-2019,Russula sp.,"location: [0:566]
authors: Song,J.
title: Morphological and molecular evidences for two new species within Russula Subgenus Compactae from China
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],True,Russula,sp.
439_LN714623.1,5341,LN714623.1,710,18-MAY-2017,Agaricus bisporus,"authors: Vetrovsky,T., Kolarik,M., Zifcakova,L., Zelenka,T. and Baldrian,P.
title: The rpb2 gene represents a viable alternative molecular marker for the analysis of environmental fungal communities
journal: Mol Ecol Resour 16 (2), 388-401 (2016)
medline id: 
pubmed id: 26287723
comment: 
",['RPB2'],['Slovakia'],True,Agaricus,bisporus
440_FJ534945.1,5217,FJ534945.1,755,10-MAR-2009,Tremella mesenterica,"location: [0:755]
authors: Findley,K., Rodriguez-Carres,M., Metin,B., Kroiss,J., Fonseca,A., Vilgalys,R. and Heitman,J.
title: Phylogeny and phenotypic characterization of pathogenic Cryptococcus species and closely related saprobic taxa in the Tremellales
journal: Eukaryotic Cell 8 (3), 353-361 (2009)
medline id: 
pubmed id: 19151324
comment: 
",['RPB2'],,True,Tremella,mesenterica
