,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
393_AF098382.1,85981,AF098382.1,905,11-JUN-1999,Leucogyrophana romellii,"location: [0:905]
authors: Bresinsky,A., Jarosch,M., Fischer,M., Schoenberger,I. and Wittmann-Bresinsky,B.
title: Phylogenetic relationships within Paxillus s. l. (Basidiomycetes, Boletales): Separation of a south hemisphere genus
journal: Plant Biol. 1, 327-333 (1999)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Leucogyrophana,romellii
394_AY491676.1,85980,AY491676.1,894,08-MAR-2004,Leucogyrophana mollusca,"location: [0:894]
authors: Carlier,F.-X., Bitew,A., Castillo,G. and Decock,C.
title: Some Coniophoraceae (Basidiomycetes, Boletales) from the Ethiopian highlands: Coniophora bimacrospora sp. nov. and a note on the phylogenetic relationships of Serpula similis and Gyrodontium
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Leucogyrophana,mollusca
395_AF098380.1,85979,AF098380.1,882,11-JUN-1999,Leucogyrophana arizonica,"location: [0:882]
authors: Bresinsky,A., Jarosch,M., Fischer,M., Schoenberger,I. and Wittmann-Bresinsky,B.
title: Phylogenetic relationships within Paxillus s. l. (Basidiomycetes, Boletales): Separation of a south hemisphere genus
journal: Plant Biol. 1, 327-333 (1999)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Leucogyrophana,arizonica
396_AF098376.1,85977,AF098376.1,881,11-JUN-1999,Coniophora olivacea,"location: [0:881]
authors: Bresinsky,A., Jarosch,M., Fischer,M., Schoenberger,I. and Wittmann-Bresinsky,B.
title: Phylogenetic relationships within Paxillus s. l. (Basidiomycetes, Boletales): Separation of a south hemisphere genus
journal: Plant Biol. 1, 327-333 (1999)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Coniophora,olivacea
397_AF098399.1,85976,AF098399.1,905,11-JUN-1999,Chroogomphus rutilus,"location: [0:905]
authors: Bresinsky,A., Jarosch,M., Fischer,M., Schoenberger,I. and Wittmann-Bresinsky,B.
title: Phylogenetic relationships within Paxillus s. l. (Basidiomycetes, Boletales): Separation of a south hemisphere genus
journal: Plant Biol. 1, 327-333 (1999)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Chroogomphus,rutilus
398_AF167677.1,85971,AF167677.1,876,18-OCT-1999,Gyrodon lividus,"location: [0:876]
authors: Jarosch,M. and Bresinsky,A.
title: Phylogenetic Relationships within Paxillus s. str.: Cryptic speciation within Paxillus involutus
journal: Plant Biol. (1999) In press
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Gyrodon,lividus
399_DQ534666.1,83216,DQ534666.1,960,23-OCT-2007,Calostoma cinnabarinum,"location: [0:960]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Blue Hills Reservation, MA']",False,Calostoma,cinnabarinum
400_DQ534626.1,80670,DQ534626.1,881,23-OCT-2007,Strobilomyces floccopus,"location: [0:881]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],['Germany: Bavaria'],False,Strobilomyces,floccopus
401_KF030306.1,80668,KF030306.1,881,07-DEC-2017,Pulveroboletus ravenelii,"location: [0:881]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],['USA: MA'],False,Pulveroboletus,ravenelii
402_AF336262.1,80664,AF336262.1,904,03-APR-2002,Pisolithus arhizus,"location: [0:904]
authors: Binder,M. and Bresinsky,A.
title: Derivation of a polymorphic lineage of Gasteromycetes from boletoid ancestors
journal: Mycologia 94 (1), 85-98 (2002)
medline id: 
pubmed id: 21156480
comment: 
",['28S ribosomal RNA'],,False,Pisolithus,arhizus
403_JQ928622.1,80661,JQ928622.1,903,20-JAN-2013,Phlebopus portentosus,"location: [0:903]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Phlebopus,portentosus
404_KY576811.1,80648,KY576811.1,907,22-JUN-2017,Gyroporus cyanescens,"location: [0:907]
authors: Moreno,G., Carlavilla,J.R., Heykoop,M., Manjon,J.L. and Vizzini,A.
title: Direct Submission
journal: Submitted (07-FEB-2017) Life Science, University of Alcala, Crta. Madrid-Barcelona km 33, 500, Alcala de Henares, Madrid 28805, Spain
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],"['Spain: La Coruna, Berdoias, Vimianzo']",False,Gyroporus,cyanescens
405_AY612807.1,80646,AY612807.1,1034,26-JUL-2013,Boletinellus merulioides,"location: [0:1034]
authors: James,T.Y., Drehmel,D., Moncalvo,J.-M. and Vilgalys,R.
title: Molecular phylogeny and biodiversity of the boletes
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Boletinellus,merulioides
406_KT323293.1,80637,KT323293.1,641,22-DEC-2015,Coniophora puteana,"location: [0:641]
authors: Martinez-Alvarez,P., Fernandez-Gonzalez,R.A., Sanz-Ros,A.V., Pando,V. and Diez,J.J.
title: Two fungal endophytes reduce the severity of pitch canker disease on Pinus radiata seedlings
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Coniophora,puteana
407_AF352037.1,80636,AF352037.1,871,10-JAN-2003,Coniophora arida,"location: [0:871]
authors: Jarosch,M. and Besl,H.
title: Leucogyrophana, a polyphyletic genus of the order Boletales (Basidiomycetes)
journal: Plant Biol. 3, 443-448 (2001)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Coniophora,arida
408_KT990688.1,80609,KT990688.1,817,06-NOV-2016,Xerocomus subtomentosus,"location: [0:817]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['United Kingdom: England'],False,Xerocomus,subtomentosus
409_AY207267.1,80604,AY207267.1,1005,03-APR-2019,Tapinella panuoides,"location: [0:1005]
authors: Walther,G., Garnica,S. and Weiss,M.
title: The systematic relevance of conidiogenesis modes in the gilled Agaricales
journal: Mycol. Res. 109 (PT 5), 525-544 (2005)
medline id: 
pubmed id: 16018308
comment: 
",['28S large subunit ribosomal RNA'],['Germany'],False,Tapinella,panuoides
410_AF098401.1,80603,AF098401.1,901,11-JUN-1999,Serpula incrassata,"location: [0:901]
authors: Bresinsky,A., Jarosch,M., Fischer,M., Schoenberger,I. and Wittmann-Bresinsky,B.
title: Phylogenetic relationships within Paxillus s. l. (Basidiomycetes, Boletales): Separation of a south hemisphere genus
journal: Plant Biol. 1, 327-333 (1999)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Serpula,incrassata
411_AM076526.1,80602,AM076526.1,877,02-FEB-2006,Serpula himantioides,"authors: Kauserud,H., Stensrud,O., Decock,C., Shalchian-Tabrizi,K. and Schumacher,T.
title: Multiple gene genealogies and AFLPs suggest cryptic speciation and long-distance dispersal in the basidiomycete Serpula himantioides (Boletales)
journal: Mol. Ecol. 15 (2), 421-431 (2006)
medline id: 
pubmed id: 16448410
comment: 
",['28S rRNA'],,False,Serpula,himantioides
412_KT990661.1,80580,KT990661.1,831,06-NOV-2016,Xanthoconium affine,"location: [0:831]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['USA'],False,Xanthoconium,affine
413_KP327645.1,80579,KP327645.1,960,29-SEP-2017,Boletellus chrysenteroides,"location: [0:960]
authors: Halling,R.E., Fechner,N., Nuhn,M.E., Osmundson,T., Soytong,K., Arora,D., Binder,M. and Hibbett,D.
title: Evolutionary relationships of Heimioporus and Boletellus (Boletales), with an emphasis on Australian taxa including new species and new combinations in Aureoboletus, Hemileccinum and Xerocomus
journal: Aust. Syst. Bot. 28, 1-22 (2015)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['USA: Pennsylvania'],False,Boletellus,chrysenteroides
414_KP327618.1,80578,KP327618.1,942,29-SEP-2017,Boletellus ananas,"location: [0:942]
authors: Halling,R.E., Fechner,N., Nuhn,M.E., Osmundson,T., Soytong,K., Arora,D., Binder,M. and Hibbett,D.
title: Evolutionary relationships of Heimioporus and Boletellus (Boletales), with an emphasis on Australian taxa including new species and new combinations in Aureoboletus, Hemileccinum and Xerocomus
journal: Aust. Syst. Bot. 28, 1-22 (2015)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],"['USA: Crooked River, Georgia']",False,Boletellus,ananas
415_KP327625.1,73887,KP327625.1,967,29-SEP-2017,Boletellus russellii,"location: [0:967]
authors: Halling,R.E., Fechner,N., Nuhn,M.E., Osmundson,T., Soytong,K., Arora,D., Binder,M. and Hibbett,D.
title: Evolutionary relationships of Heimioporus and Boletellus (Boletales), with an emphasis on Australian taxa including new species and new combinations in Aureoboletus, Hemileccinum and Xerocomus
journal: Aust. Syst. Bot. 28, 1-22 (2015)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],"['USA: Mount Wachusetts, Massachusetts']",False,Boletellus,russellii
416_AY207210.1,72124,AY207210.1,1044,03-APR-2019,Hygrophoropsis aurantiaca,"location: [0:1044]
authors: Walther,G., Garnica,S. and Weiss,M.
title: The systematic relevance of conidiogenesis modes in the gilled Agaricales
journal: Mycol. Res. 109 (PT 5), 525-544 (2005)
medline id: 
pubmed id: 16018308
comment: 
",['28S large subunit ribosomal RNA'],['Germany'],False,Hygrophoropsis,aurantiaca
417_AY177259.1,72122,AY177259.1,839,21-JAN-2003,Tapinella atrotomentosa,"location: [0:839]
authors: Jarosch,M.
title: 
journal: (in) ZUR MOLEKULAREN SYSTEMATIK DER BOLETALES: CONIOPHORINEAE, PAXILLINEAE UND SUILLINEAE. J. Cramer (2001)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Tapinella,atrotomentosa
418_AF336266.1,68788,AF336266.1,904,03-APR-2002,Scleroderma citrinum,"location: [0:904]
authors: Binder,M. and Bresinsky,A.
title: Derivation of a polymorphic lineage of Gasteromycetes from boletoid ancestors
journal: Mycologia 94 (1), 85-98 (2002)
medline id: 
pubmed id: 21156480
comment: 
",['28S ribosomal RNA'],,False,Scleroderma,citrinum
420_KU663244.1,48590,KU663244.1,891,05-APR-2018,Suillus tridentinus,"location: [0:891]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Germany: West Germany'],False,Suillus,tridentinus
421_KU721301.1,48589,KU721301.1,856,30-NOV-2017,Suillus tomentosus,"location: [0:856]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Vally Co., Idaho']",False,Suillus,tomentosus
422_KU721365.1,48587,KU721365.1,796,30-NOV-2017,Suillus subaureus,"location: [0:796]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['USA'],False,Suillus,subaureus
423_KU721414.1,48585,KU721414.1,938,30-NOV-2017,Suillus spectabilis,"location: [0:938]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"[""China: Huar Road, Huzhong Zhen, Daxing'anling Prefecture, Heilongjiang province""]",False,Suillus,spectabilis
424_KT964642.1,48584,KT964642.1,970,31-OCT-2017,Suillus sibiricus,"location: [0:970]
authors: Zhao,W.Q., Shi,X.F. and Liu,P.G.
title: Genetic diversity and geographic distribution of Suillus cavipes complex (Suillaceae, Boletales)
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],"['China: Yunnan,nujiang']",False,Suillus,sibiricus
425_KU721326.1,48582,KU721326.1,913,30-NOV-2017,Suillus pungens,"location: [0:913]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Strawberry Canyon, Alameda Co., CA']",False,Suillus,pungens
426_KU721328.1,48580,KU721328.1,918,30-NOV-2017,Suillus pseudobrevipes,"location: [0:918]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Castle Creek, Colorado']",False,Suillus,pseudobrevipes
427_KU721381.1,48579,KU721381.1,893,30-NOV-2017,Suillus placidus,"location: [0:893]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Marquette Co., Michigan']",False,Suillus,placidus
428_KU721405.1,48578,KU721405.1,908,30-NOV-2017,Suillus paluster,"location: [0:908]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['China: Chang Bai Mt. western trail, Yanbian, Antu, Jiling province']",False,Suillus,paluster
429_KU721404.1,48577,KU721404.1,890,30-NOV-2017,Suillus ochraceoroseus,"location: [0:890]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Idaho, Valley Co, McCall, Dr. Nokes property, Lick Creek Rd']",False,Suillus,ochraceoroseus
430_KU721360.1,48574,KU721360.1,935,30-NOV-2017,Suillus lakei,"location: [0:935]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['Czech Republic: Dubnany (town centre), Moravia']",False,Suillus,lakei
431_KU721372.1,48573,KU721372.1,856,30-NOV-2017,Suillus intermedius,"location: [0:856]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: cherokke national forest, Bald River Falls, Monroe Co., TENN']",False,Suillus,intermedius
432_KU663234.1,48572,KU663234.1,808,05-APR-2018,Suillus grisellus,"location: [0:808]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['USA: Michigan'],False,Suillus,grisellus
433_KU721324.1,48570,KU721324.1,894,30-NOV-2017,Suillus glandulosipes,"location: [0:894]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['USA: Michigan'],False,Suillus,glandulosipes
434_KU721356.1,48566,KU721356.1,913,30-NOV-2017,Suillus caerulescens,"location: [0:913]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Randall Trailhead, Marin co., CA']",False,Suillus,caerulescens
435_KU721322.1,48565,KU721322.1,914,30-NOV-2017,Suillus brevipes,"location: [0:914]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Pt. Reyes National Seashore, Marin co., CA']",False,Suillus,brevipes
437_KU721290.1,48563,KU721290.1,929,30-NOV-2017,Suillus bovinus,"location: [0:929]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"[""China: Huar Road, Huzhong Zhen, Daxing'anling Prefecture, Heilongjiang province""]",False,Suillus,bovinus
438_KU721403.1,48562,KU721403.1,893,30-NOV-2017,Suillus asiaticus,"location: [0:893]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['China: Chang Bai Mt., Yanbian, Antu, Jiling province']",False,Suillus,asiaticus
439_KY489971.1,48561,KY489971.1,885,30-NOV-2017,Suillus americanus,"location: [0:885]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Infrageneric classification and new species of genus Suillus (Boletales, Suillineae, Suillaceae)
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Michigan, Berrien, Warren Woods Ecology Field Station']",False,Suillus,americanus
441_KJ806971.1,36058,KJ806971.1,886,29-NOV-2017,Xerocomus badius,"location: [0:886]
authors: Zhu,X.-T., Li,Y.-C., Wu,G., Feng,B., Zhao,K., Gelardi,M., Kost,G.W. and Yang,Z.L.
title: The genus Imleria (Boletaceae) in East Asia
journal: Phytotaxa 191 (1), 81-98 (2014)
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Sweden'],False,Xerocomus,badius
442_KF112455.1,36056,KF112455.1,845,11-AUG-2014,Boletus edulis,"location: [0:845]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['Russia'],False,Boletus,edulis
443_KU721390.1,5384,KU721390.1,890,30-NOV-2017,Suillus luteus,"location: [0:890]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Ecuador: Salinas'],False,Suillus,luteus
444_KU721502.1,5383,KU721502.1,855,03-JUL-2017,Suillus spraguei,"location: [0:855]
authors: Zhang,R., Mueller,G.M., Shi,X.F. and Liu,P.G.
title: Two new species in the Suillus spraguei complex from China
journal: Mycologia 109 (2), 296-307 (2017)
medline id: 
pubmed id: 28463625
comment: 
",['28S large subunit ribosomal RNA'],"['USA: North Carolina, Cocke county']",False,Suillus,spraguei
445_KU663248.1,5382,KU663248.1,856,05-APR-2018,Suillus grevillei,"location: [0:856]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['China: Maiji Mt., Tianshui City, Gansu province']",False,Suillus,grevillei
446_KU721430.1,5381,KU721430.1,910,30-NOV-2017,Suillus sinuspaulianus,"location: [0:910]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['Canada: Quebec'],False,Suillus,sinuspaulianus
447_KU721411.1,5380,KU721411.1,909,30-NOV-2017,Suillus cavipes,"location: [0:909]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"[""China: Dabai Mt., Daxing'anling, Heilongjiang province""]",False,Suillus,cavipes
448_DQ534631.1,5374,DQ534631.1,886,23-OCT-2007,Phylloporus rhodoxanthus,"location: [0:886]
authors: Binder,M. and Hibbett,D.S.
title: Molecular systematics and biological diversification of Boletales
journal: Mycologia 98 (6), 971-981 (2006)
medline id: 
pubmed id: 17486973
comment: 
",['28S large subunit ribosomal RNA'],['USA: MA'],False,Phylloporus,rhodoxanthus
449_MH027960.1,1745197,MH027960.1,700,12-MAR-2019,Russula sp.,"location: [0:700]
authors: Chen,B.
title: Analysis of morphology and molecular phylogeny for a new species of Russula (Russulaceae)
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],True,Russula,sp.
450_KU973871.1,5341,KU973871.1,781,07-NOV-2016,Agaricus bisporus,"location: [0:781]
authors: Ben Hassine Ben Ali,M.
title: Assemblages of fungi associated with cork oak forests in Northwestern Tunisia
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Tunisia'],True,Agaricus,bisporus
451_KP986548.1,5217,KP986548.1,770,10-DEC-2015,Tremella mesenterica,"location: [0:770]
authors: Malysheva,V.F., Malysheva,E.F. and Bulakh,E.M.
title: The genus Tremella (Tremellales, Basidiomycota) in Russia with description of two new species and proposal of one nomenclatural combination
journal: Phytotaxa (2015) In press
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Russia'],True,Tremella,mesenterica
